id,customer_location_id,name,deleted
1,1,"ABENGOA PERU S.A.- SE FRANCOISE",0
2,2,Transformers,0
3,3,"Reactores 500 kV",0
4,3,Transformadores,0
5,3,Reactores,0
6,4,"ABENGOA PERU S.A. - SE SAN ISIDRO",0
7,5,"ABENGOA PERU S.A. - SE KIMAN AYLLU",0
8,6,"ABENGOA PERU S.A. - SE CARHUAMAYO",0
9,7,"Empresa Transmisora Eléctrica Catacaos",0
10,8,"Empresa Agroindustrial Laredo S. A. A.",0
11,9,"AGROLMOS S.A.",0
12,10,"AGUAS DE BAYOVAR",0
13,11,Transformers,0
14,12,TRANSFORMER,0
15,13,PERU,0
16,14,"SE Principal",0
17,14,"SE 05",0
18,14,"SE DETERGENTES",0
19,14,"SE 03",0
20,14,"SE 04",0
21,14,"SE 03A",0
22,14,"SE 02",0
23,15,"C.H. CARHUAC",0
24,16,PPTR,0
25,17,Transformer,0
26,18,"C.H. ZAÑA",0
27,19,Transformadores,0
28,19,"GCZ Ingenieros S.A.C",0
29,20,Transformers,0
30,21,PPTR,0
31,22,Transformadores,0
32,23,Transformadores,0
33,24,PPTR,0
34,25,"SE PRINCIPAL",0
35,25,"N°1 San Jeronimo",0
36,25,"N°2 Buncker",0
37,25,"N°9 Bolivar N°1",0
38,25,"N°3 Planta Filtrado",0
39,25,"N°8 San Martin STANBY",0
40,25,"10 -2",0
41,25,"N°1 San Jeronimo STANBY",0
42,25,"10-7 NV189",0
43,25,"N°2 Buncker STANBY",0
44,25,"10-6 NV3000",0
45,25,Chilcayoc,0
46,25,"Costado de la Compresora",0
47,25,"N°11 Tunel Sur",0
48,25,"N°7 San Martin",0
49,25,"N°6 Harina",0
50,25,"10-8 NV 3000",0
51,25,"N°10 Bolivar N°2",0
52,25,"10-9 NV3000",0
53,25,"10-10 NV2950",0
54,25,"Costado de Almacen",0
55,25,"10-13 NV3050",0
56,25,"10-11 NV30",0
57,25,"10-12 NV3000",0
58,25,"10-5 NV3050",0
59,25,"10-4 NV3090",0
60,25,"SE 10-1",0
61,25,"10-3 NV3090",0
62,25,"Costado de Oficina Superintendencia",0
63,25,"N°5 Uyuccasa",0
64,25,"N°8 Amada",0
65,26,"YURA S.A.",0
66,26,"CENTRAL TÉRMICA 8MW",0
67,26,"SE YURA 1",0
68,26,"SE YURA 2",0
69,26,"SE SANTUARIO",0
70,26,"SE YURA 3",0
71,216,Transformadores,0
72,27,"Cementos Pacasmayo Planta Piura",0
73,27,Patio,0
74,27,"S.E N°06",0
75,28,Transformer,0
76,28,"CEMENTOS 5",0
77,28,"Enlace I - SE 60 kV",0
78,28,DINO,0
79,28,"CEMENTOS 6",0
80,28,TEMBLADERA,0
81,28,"CHANCADORA SECUNDARIA",0
82,28,"Enlace II - SE 60 kV",0
83,28,RESIDENCIAS,0
84,28,"HORNO 2",0
85,28,"MOLINO CRUDO 2",0
86,28,"CEMENTOS 4",0
87,28,TEMBLADERAS,0
88,28,"PLANTA FUERZA 2",0
89,28,"TRANS ALUMBRADO",0
90,28,"TRAFO 2",0
91,28,"CRUDO 1",0
92,28,"TRANSFORMADOR 1",0
93,28,"CEMENTOS 3",0
94,28,"HOMOGENIZACION 1",0
95,28,"SE 60 kV",0
96,28,"SE Gallito Ciego",0
97,28,"HORNO 3",0
98,28,"ENFRIADOR HORNO 3",0
99,28,"EXTRAFO ENLACE",0
100,28,"HOMOGENIZACION 2",0
101,29,"Sub Estación N°2",0
102,29,"Sub Estación N°1",0
103,29,"Sub Estación N°3",0
104,29,"Sub Estación Principal",0
105,30,"Sub Estación",0
106,31,"Sub Estación 04",0
107,31,"Sub Estación 03",0
108,31,"Sub Estación 01",0
109,31,"Sub Estación 02",0
110,32,"Planta 01",0
111,32,"Planta 02",0
112,33,"CIA. MINERA ARES - SE ARCATA",0
113,34,Transformer,0
114,34,CAYLLOMA,0
115,34,ARCATA,0
116,35,Transformadores,0
117,36,TRANSFORMER,0
118,37,Transformer,0
119,38,"CERRO CORONA",0
120,38,"Subestacíon Cajamarca Norte",0
121,38,"SVC Cajamarca",0
122,39,Transformers,0
123,39,Compresoras,0
124,39,Orcopampa,0
125,39,"Casa Fuerza",0
126,39,Julcani,0
127,40,TRANSFORMERS,0
128,41,"COMPAÑIA ELECTRO ANDINA",0
129,42,TRANSFORMERS,0
130,42,Transformadores,0
131,42,"Chancadora Secundaria",0
132,42,"Sistema bombeo de agua",0
133,42,"Campamento Nuevo-Yanacancha",0
134,42,"Oficinas Yanacancha",0
135,42,"Agua fresca - Barcazas",0
136,42,Reagents,0
137,42,"Sala 6",0
138,217,"CASA FUERZA",0
139,217,PPTR,0
140,217,"TRANSFORMADORES SIN UBICACION",0
141,218,Transformadores,0
142,219,PPTR,0
143,220,"Transf.3 - 220/60kV",0
144,220,"Transf.2 - 220/60kV",0
145,42,"Portatil Mina",0
146,42,"Sala 2",0
147,42,Miscelaneos,0
148,42,"Subestación Vizcarra- 220KV",0
149,42,"Oficinas de Operaciones Mina",0
150,42,"Shelter 2",0
151,42,"Chancadora Terciaria",0
152,42,"ZONA 420",0
153,42,"Taller de Mantenimiento",0
154,42,"Estación N°3",0
155,42,"Molinos SAG",0
156,42,Molienda,0
157,42,"Chancadora Primaria",0
158,42,"Flotación de Zinc",0
159,42,"Auxiliar de la concentradora",0
160,42,"Opción 05",0
161,42,"Truck Shop",0
162,42,Transportadora,0
163,42,"Molinos de Bolas N°4",0
164,42,"Sala 3",0
165,42,"Subestación Principal",0
166,42,"Sala 7",0
167,42,"Campamento Antiguo-Yanacancha",0
168,42,"Concentradora Staker",0
169,42,"Sala 4",0
170,42,"Almacen Zic Zac",0
171,42,"Sala 10",0
172,42,"Almacen Concentradora",0
173,42,Booster,0
174,42,"Agua Recuperada",0
175,42,"Tanques de Almacenamiento",0
176,42,Molienda/Flotación,0
177,42,HUINCUSH,0
178,42,"Quebrada Rampa Sur",0
179,42,"Welding Shop",0
180,42,"Molinos de Bolas N°1",0
181,42,"Molinos de Bolas N°3",0
182,42,"Molinos de Bolas N°2",0
183,42,"Seelter Pebble",0
184,42,Colection,0
185,42,GENSET,0
186,42,"Shelter 1",0
187,42,Geología,0
188,42,"Estación N°2",0
189,43,"SE Principal",1
190,43,"Puerto Huarmey",1
191,43,"SE Colletion",1
192,44,"MINERA TINTAYA",0
193,45,Transformers,0
194,45,Transformadores,0
195,242,Transformer,0
196,243,PPTR,0
197,45,TRANSFORMER,0
198,45,PPTR,0
199,45,Molienda,0
200,45,"COMPAÑIA MINERA ANTAPACCAY S.A.",0
201,45,"TRANSFOR SIN UBICACION",0
202,45,"Transformadores Almacenados",0
203,45,"Condensador Sincronico",0
204,45,"Molino Bolas 2",0
205,45,"Molino Bolas 1",0
206,45,Concentradora,0
207,45,"SE Area 03",0
208,45,"PSI Area 100",0
209,45,"Taller de Mantenimiento Eléctrico",0
210,45,"Chancado Terciario",0
211,45,"SE Movil TF 140",0
212,45,"In House 01",0
213,45,"Chancado Secundario",0
214,45,"Chancado Primario",0
215,45,"In House 02",0
216,45,"SE Casa de Fuerza",0
217,45,"Molino SAG",0
218,45,"Chancado Pebles",0
219,45,"Planta de Filtros",0
220,45,"Transformadores Auxiliares",0
221,45,SSAA,0
222,46,TRANSFORMERS,0
223,47,Transformadores,0
224,243,"C.H. YANANGO - ENEL",0
225,47,"EDIFICIO MOLIENDA",0
226,244,Transformers,0
227,47,"SE CASA FUERZA",0
228,47,"POZO #5",0
229,47,"POZO #3",0
230,47,"BOMBEO INTERMEDIO",0
231,47,"OFICINA ADMINISTRATIVA",0
232,47,CAMPAMENTO,0
233,47,"ESPESADOR DE RELAVES",0
234,47,"SE CHANCADO PRIMARIO",0
235,47,"SE CHANCADO CUATERNARIO",0
236,47,"RELAVE #4",0
237,47,GARITA,0
238,47,"POZO #1",0
239,47,"RELAVE #3",0
240,47,"POZO #2",0
241,48,"COMPAÑIA MINERA KOLPA S.A.",0
242,49,Transformador,0
243,50,TRANSFORMERS,0
244,50,PPTR,0
245,51,Transformer,0
246,51,"CASA FUERZA",0
247,51,"PLANTA CONCENTRADORA",0
248,51,GAYCO,0
249,51,HOSPITAL,0
250,51,CATUVA,0
251,51,SHUCSHAPA,0
252,51,MINA,0
253,51,"C.H. CASHAUCRO",0
254,52,"Sub Estación Principal",0
255,53,PPTR,0
256,53,"Sala Eléctrica Horno 2",0
257,53,"Sala Eléctrica Horno 1",0
258,54,PPTR,0
259,55,Transformadores,0
260,56,Transformadores,0
261,57,Transformers,0
262,58,"Subestación Uchucchacua",0
263,59,"Central Hidroelectrica Huapa",0
264,60,"SE Mallay",0
265,61,Transformers,0
266,62,"Subestación Palmar",0
267,63,"Subestacion Huanza",0
268,64,"Subestación Caudalosa Grande",0
269,65,"Subestación Ingenio",0
270,66,"Central Hidroelectrica Tucsipampa",0
271,67,"Central Hidroelectrica Ingenio",0
272,68,"Subestacion Iscaycruz",0
273,69,TRANFORMADORES,0
274,70,"S.E. Tayabamba",0
275,71,"S.E. PIAS",0
276,72,"S.E. Pucallpa",0
277,73,"CONSORCIO TRANSMANTARO-Carabayllo",0
278,74,"Subestación Socabaya",0
279,75,PPTR,0
280,76,"Patio de Llaves",0
281,76,"CENTRAL EOLICA CUPISNIQUE",0
282,77,"TRANSFORMADOR 220/30kV",0
283,86,"Sala TR5",0
284,86,"Subestacion Principal Arequipa",0
285,79,TRANSFORMERS,0
286,79,"7.Otros Transformadores",0
287,79,TR011,0
288,79,TR0112,0
289,79,"TR SEC 01 -Trafo Aux. 1 NTL",0
290,79,"Planta Industrialización",0
291,79,Aduanas,0
292,79,"TR7 (HORNO ELECTRICO)",0
293,79,"TR10 - S.E.14.1",0
294,79,TR1-TAMINI,0
295,79,"Reserva -Lam1",0
296,79,"Recuperacion Organica",0
297,79,TR3A,0
298,79,"L1 TR7 -L7",0
299,79,"L1 TR1 -L1",0
300,79,"Planta de Agua",0
301,79,"TR8 Horno Cuchara",0
302,79,SAB,0
303,79,TR3,0
304,79,"TR8 (HORNO CUCHARA)",0
305,79,"TR4 -ABB",0
306,79,"Ex TR8 (Reserva)",0
307,79,APT,0
308,79,"Sala Electrica SE 14.2",0
309,79,"AH-TR6 Planta de Humos",0
310,79,"L1 TR5 -L5",0
311,79,"L1 TR4 -L4",0
312,79,"L1 TR2 -L2",0
313,79,TR5,0
314,79,"Chancado de Escoria",0
315,79,"L1 TR8 -L8",0
316,79,"L1 TR9 -L9",0
317,79,"Reducción Directa",0
318,79,"Alumbrado Reducción",0
319,79,"Ex TR7",0
320,79,L2-TR9,0
321,79,L2-TR3,0
322,79,L2-TR11,0
323,79,"TR9 Fragmentadora",0
324,79,"L2-TR12 (Pta. Agua)",0
325,79,L2-TR8,0
326,79,L2-TR5,0
327,79,L2-TR2,0
328,79,L2-TR1,0
329,79,R1,0
330,79,"L1 TR3 -L3",0
331,79,"TR7 Horno Eléctrico",0
332,79,L2-TR6,0
333,79,L2-TR10,0
334,79,"Planta Calibrados",0
335,79,L2-TR7,0
336,79,L2-TR4,0
337,79,"L1 TR6 -L6",0
338,79,TR4-NATIONAL,0
339,79,TR1-NATIONAL,0
340,79,"EX L7 -Lam1",0
341,79,"Ex L3 -Lam1",0
342,79,"Precipitador Electrostatico",0
343,79,"TR PA",0
344,79,TR2,0
345,80,Transformadores,0
346,80,"SE Ilo",0
347,81,Transformer,0
348,82,"EDEESTE, city is a default location.",0
349,83,"Electro Antapata",0
350,84,Transformadores,0
351,85,Transformadores,0
352,86,Transformadores,0
353,87,Transformadores,0
354,88,Transformadores,0
355,89,Transformadores,0
356,90,"Bahía 01",0
357,91,Transformadores,0
358,92,Transformadores,0
359,93,Transformadores,0
360,94,"Subestacion Nasca",0
361,95,PPTR,0
362,96,Transformadores,0
363,97,Transformadores,0
364,98,"ELECTRO ORIENTE - Tarapoto",0
365,99,"ELECTRO ORIENTE - Juanjui",0
366,100,Transformer,0
367,101,"ELECTRO ORIENTE - Central Termica",0
368,102,"ELECTRO ORIENTE - Santa Rosa",0
369,103,"ELECTRO ORIENTE - Moyobamba",0
370,104,"ELECTRO ORIENTE - Bellavista",0
371,105,"ELECTRO SUR ESTE - Abancay",0
372,106,TRANSFORMER,0
373,106,"ELECTRO SUR ESTE - Puerto Maldonado",0
374,107,"ELECTRO SUR ESTE - Oropeza",0
375,108,"ELECTRO SUR ESTE - Calca",0
376,109,"Sub Estación KITENI",0
377,110,"ELECTRO SUR ESTE - PAUCARTAMBO",0
378,111,"Nueva Subestacion en 138kV",0
379,112,"ELECTRO SUR ESTE - Sicuani",0
380,113,"ELECTRO SUR ESTE - Urpipata",0
381,114,"ELECTRO SUR ESTE - Chalhuanca",0
382,115,"ELECTRO SUR ESTE - Santa Maria",0
383,116,"ELECTRO SUR ESTE - Huaro",0
384,117,"ELECTRO SUR ESTE - Pisac",0
385,118,"ELECTRO SUR ESTE - Urubamba",0
386,119,"ELECTRO SUR ESTE - Chahuares",0
387,120,"ELECTRO SUR ESTE - Andahuaylas",0
388,121,"ELECTRO SUR ESTE - Chuquibambilla",0
389,122,"ELECTROCENTRO - Ayacucho",0
390,123,"ELECTROCENTRO - Pasco",0
391,124,"ELECTROCENTRO - Chalhuamayo",0
392,125,Transformers,0
393,126,"ELECTROCENTRO - Salesianos",0
394,127,Transformadores,0
395,128,Transformadores,0
396,129,Transformadores,0
397,130,"ELECTROCENTRO - Oxapampa",0
398,131,Transformadores,0
399,132,"ELECTROCENTRO - Huancayo Este",0
400,133,"ELECTROCENTRO - Parque Industrial",0
401,134,"ELECTROCENTRO - Pichanaki",0
402,135,Transformadores,0
403,136,"ELECTROCENTRO - Xauxa",0
404,137,"ELECTROCENTRO - Chupaca",0
405,138,Transformadores,0
406,139,"ELECTROCENTRO - Chanchamayo",0
407,140,Transformadores,0
408,141,"ELECTROCENTRO - Alto Marcavalle",0
409,142,Transformadores,0
410,143,"ELECTROCENTRO - Concepción",0
411,144,"ELECTROCENTRO - Ninatambo",0
412,145,Transformadores,0
413,146,Transformadores,0
414,147,Transformadores,0
415,148,Transformadores,0
416,149,"ELECTROCENTRO - Satipo",0
417,150,Transformadores,0
418,151,"Set Goyllarisquizga",0
419,152,Transformadores,0
420,153,"ELECTROCENTRO - Curipata",0
421,154,Transformadores,0
422,155,Transformadores,0
423,155,"ELECTRONOROESTE - Paita",0
424,156,Transformadores,0
425,157,Transformadores,0
426,158,Transformadores,0
427,159,Transformadores,0
428,160,Transformadores,0
429,161,Transformadores,0
430,162,Transformadores,0
431,163,Transformadores,0
432,164,Transformadores,0
433,165,Transformadores,0
434,166,Transformadores,0
435,167,Transformadores,0
436,168,Transformadores,0
437,169,Transformadores,0
438,170,Transformadores,0
439,171,Transformadores,0
440,172,Transformadores,0
441,173,Transformadores,0
442,174,TRANSFORMERS,0
443,174,Transformadores,0
444,175,"ELECTRONORTE - SE Lambayeque Sur",0
445,176,Transformadores,0
446,177,Transformadores,0
447,177,"ELECTRONORTE - Olmos",0
448,178,Transformadores,0
449,179,Transformadores,0
450,180,Transformadores,0
451,181,Transformadores,0
452,182,Transformadores,0
453,183,Transformadores,0
454,184,Transformadores,0
455,185,Transformadores,0
456,186,Transformadores,0
457,187,Transformadores,0
458,188,Transformadores,0
459,189,"SET BOTIFLACA",0
460,190,Transformadores,0
461,190,Animon,0
462,190,"C.H. Baños IV",0
463,190,"C.H. CACRAY",0
464,190,"C.H. San Jose",0
465,190,"C.H. SHAGUA",0
466,190,"C.H. Baños II",0
467,190,Alpamarca,0
468,190,"C.H. Baños III",0
469,190,"C.H. YANAHUIN",0
470,190,"C.H. HUANCHAY",0
471,190,"C.H. Baños I",0
472,190,"C.H. Baños V",0
473,191,Transformadores,0
474,191,"S.E. YARINACOCHA",0
475,192,"ELECTROUCAYALI - Pucallpa",0
476,193,"ELECTROUCAYALI - Parque Industrial",0
477,194,PPTR,0
478,195,PPTR,0
479,196,PPTR,0
480,197,PPTR,0
481,198,PPTR,0
482,199,PPTR,0
483,200,Transformadores,0
484,201,"C.T. INDEPENDENCIA",0
485,201,"ARICOTA 2",0
486,201,SARITA,0
487,201,"ARICOTA 1",0
488,202,TRANSFORMERS,0
489,202,Transformadores,0
490,202,"C.T. Dolorespata",0
491,202,"C.H. Machupicchu",0
492,202,"SUBESTACION MACHUPICHU",0
493,202,"EMPRESA DE GENERACION ELECTRICA MACHUPICCHU S.A. - SE CUSCO",0
494,203,Transformers,0
495,204,"CH. RENOVANDES- EG SANTA ANA",0
496,205,"C.H. Santa Lorenza",0
497,206,"C.H. Las Pizarras",0
498,207,Transformadores,0
499,207,"ELECTROPERU - Complejo Hidroenergetico del Mantaro",0
500,207,"Santiago Antunez de Mayolo",0
501,207,Restitución,0
502,208,"SET MANCORA",0
503,209,"Sub Estación Piedra Blanca",0
504,210,Transformer,0
505,210,"ESPISAMIENTO Y FILTRADO",0
506,210,CHANCADO,0
507,210,"MOLIENDA FLOTACION",0
508,210,"MOLINO DE 10.5X13",0
509,210,"N°1 NV 4510 MINA",0
510,210,"N° 2 BYPASS 4510 MINA",0
511,210,RELAVERA,0
512,210,"N° 1 NV. 4580 MINA",0
513,210,"MAGISTRAL NORTE SUPERFICIE",0
514,210,"MAGISTRAL CENTRO SUPERFICIE",0
515,210,"Cia. Minera Los Quenuales S.A.",0
516,210,"NV 4440 MAGESTRAL CENTRO MINA",0
517,211,"ELECTROPUNO - Bellavista",0
518,212,"ELECTROPUNO - Ananea",0
519,213,"ELECTROPUNO - Ilave",0
520,214,"ELECTROPUNO - Pomata",0
521,215,"ELECTROPUNO - Antauta",0
522,216,"TUBOS Y VIALES",0
523,216,ENERGÍA,0
524,216,"Continuous caster, billet",0
525,244,"C.H. CALLAHUANCA - ENEL",0
526,245,"Transformadores sin ubicacion",0
527,220,Reserva,0
528,220,"Transf.1 - 220/60kV",0
529,220,"Transf. - 60/10kV",0
530,221,PPTR,0
531,222,PPTR,0
532,222,"Transf.3 - 220/60kV",0
533,222,"SVC 60/4.86 40MVA",0
534,222,"Transf.4 - 220/60kV",0
535,222,"Transf. 60/10",0
536,222,"Transf.2 - 220/60kV",0
537,222,Reserva,0
538,222,"Transf.1 - 220/60kV",0
539,223,PPTR,0
540,224,PPTR,0
541,225,PPTR,0
542,225,AREA1,0
543,226,PPTR,0
544,227,PPTR,0
545,228,PPTR,0
546,229,PPTR,0
547,230,PPTR,0
548,231,PPTR,0
549,232,PPTR,0
550,233,PPTR,0
551,234,PPTR,0
552,235,PPTR,0
553,236,PPTR,0
554,237,PPTR,0
555,238,PPTR,0
556,239,PPTR,0
557,240,PPTR,0
558,241,PPTR,0
559,242,"Terna Nº 3",0
560,242,"Terna Nº 1",0
561,242,"Terna Nº 2",0
562,242,TGN4,0
563,245,"ENEL generación Peru",0
564,255,"Casa de Maquinas",0
565,256,"SE Principal",0
566,256,13BPT01GH300,0
567,256,"SE TG3",0
568,256,"SE TG 2",0
569,256,"SE TG1",0
570,256,Rectificadores,0
571,256,"SE Auxiliar",0
572,256,"Toma de agua de mar",0
573,256,Transformadores,0
574,257,Transformadores,0
575,270,Transformadores,0
576,246,"SE CHILLON - ENEL",0
577,247,"SE MIRADOR - ENEL",0
578,248,Transformers,0
579,249,Transformers,0
580,249,"Subestacion Santa Rosa Antigua",0
581,249,"Subestacion Santa Rosa",0
582,249,"TR2 220/60 (3x40)MVA",0
583,250,Transformers,0
584,250,"C.H. MOYOPAMPA - ENEL",0
585,251,Transformers,0
586,251,"C.H. HUINCO - ENEL",0
587,252,Transformers,0
588,253,Transformers,0
589,253,"TR1 220/60 40MVA",0
590,253,"TR2 220/60 40MVA",0
591,254,Transformer,0
592,272,"S.E. COMPRESORA PROYECTOS",0
593,272,"S.E. DIFUSOR SSAA",0
594,272,"S.E. FACALA-CHUIN",0
595,272,"S.E. INTERCONNECIONES",0
596,272,"S.E. DESMEDULADORA SS.AA",0
597,272,"S.E. INDUCIDO TSXG (MALLA)",0
598,272,S.E.AUTOS,0
599,272,"S.E. PLANTA DE FUERZA 2MVA-SISTEMAS I-II",0
600,272,"S.E. PLANTA ELECTRICA TR-2",0
601,272,Otros,0
602,272,"S.E. TORRE BALQUE",0
603,272,"S.E. PLANTA DE FUERZA",0
604,272,"S.E. PLANTA DE FUERZA SS.AA TGM",0
605,272,"S.E. PLANTA ELECTRICA TR-1",0
606,272,"S.E CENTRIFUGA SS.AA",0
607,272,"S.E JUGO CRUDO TR-2",0
608,272,"S.E. SONDA OBLICUA",0
609,272,"S.E. BOSQUE SS.AA",0
610,272,"S.E. RRMM (MALLA)",0
611,258,Transfromadores,0
612,259,Transformers,0
613,260,Transformadores,0
614,261,Transformer,0
615,262,"C.H. YUNCÁN - ENGIE",0
616,263,Transformadores,0
617,264,Transformers,0
618,265,Transformadores,0
619,266,Transformadores,0
620,267,Transformadores,0
621,268,"SE RUMICOLCA",0
622,268,"SE PIÑIPAMPA",0
623,268,"SE COLLANA",0
624,269,Transformers,0
625,272,"S.E.CASA CALDEROS CENTRIGUGA TR-2",0
626,272,"S.E.CASA CALDEROS CENTRIGUGA TR-1",0
627,272,"S.E. DESTILERIN",0
628,271,Transformadores,0
629,272,"S.E. TRAFO GRUPO4",0
630,272,"S.E. FARIAS",0
631,272,"S.E. OSMOSIS",0
632,272,"S.E. TORRE PAHARPUR SS.AA",0
633,272,"S.E. TORRE DE ENFRIAMIENTO SSAA",0
634,272,"S.E. TORRE DE ENFRIAMIENTO 5MVA",0
635,272,"S.E. CENTRIFUGA TR-1",0
636,272,"S.E. JUGO CRUDO TR-1",0
637,272,"S.E. JUNTOS SI PODEMOS SS.AA",0
638,272,"S.E. REFINERIA TR-1",0
639,272,"S.E. REFINERIA TR-2",0
640,272,"S.E. REFINERIA - SS.AA",0
641,272,"S.E. SONDA OBLICUA AEREA",0
642,272,"S.E. SONDA OBLICUA SS.AA",0
643,272,"S.E.LAVADEROS TF-1",0
644,272,"S.E. SAUSAL GRUPO4",0
645,275,TRANSFORMERS,0
646,276,"SE Principal",0
647,285,"HIDRANDINA S.A.",0
648,285,"Subestacion Huari",0
649,285,"Subestación Trapecio",0
650,286,Transformadores,0
651,287,Transformers,0
652,288,"Subestacion Viru",0
653,288,"Subestacion Viru-01",0
654,289,Transformadores,0
655,290,Transformadores,0
656,291,Transformadores,0
657,292,Transformadores,0
658,293,Transformadores,0
659,294,Transformadores,0
660,315,Transformadores,0
661,273,Transformer,0
662,274,"SE Cerro Corona",0
663,276,"Patio Taller VES",0
664,277,Transformers,0
665,278,Transformadores,0
666,279,Transformadores,0
667,280,Transformadores,0
668,281,Transformadores,0
669,281,"SE Trapecio",0
670,282,Transformadores,0
671,283,Transformadores,0
672,284,Transformadores,0
673,285,"Subestacion Pomabamba",0
674,285,"Subestacion Celendin",0
675,285,"Subestacion Cantange",0
676,285,"Subestacion Trujillo Noroeste",0
677,316,RESERVA,0
678,316,8000,0
679,316,MR,0
680,316,3400,0
681,294,"HIDRANDINA - Trujillo Sur",0
682,295,Transformadores,0
683,296,Transformadores,0
684,297,Transformadores,0
685,298,Transformers,0
686,299,Transformadores,0
687,299,PPMV,0
688,300,Transformadores,0
689,301,Transformadores,0
690,302,Transformadores,0
691,303,Transformadores,0
692,304,Transformadores,0
693,305,Transformadores,0
694,306,Transformadores,0
695,307,Transformadores,0
696,308,Transformadores,0
697,309,Transformadores,0
698,310,Transformadores,0
699,311,Transformadores,0
700,312,Transformadores,0
701,313,Transformers,0
702,314,"C.H. YARUCAYA - Huaura Power Group",0
703,316,1000B,0
704,316,1000A,0
705,316,4000,0
706,316,9000,0
707,316,8002,0
708,316,7601,0
709,316,6300,0
710,316,7001,0
711,316,PR,0
712,316,"Sin Locación",0
713,316,TF-SS-11,0
714,316,TF-SS-10,0
715,316,TF-SS-07,0
716,316,TF-SS-12,0
717,316,TF-SS-09,0
718,316,TF-SS-06,0
719,316,TF-SS-01,0
720,316,TF-SS-02,0
721,317,"IBM del Perú",0
722,322,PPTR,0
723,322,"INDECO S.A.",0
724,323,"SE Principal",1
725,325,Transformer,0
726,326,Transformadores,0
727,327,Transformers,0
728,328,"SE 02",0
729,328,SED-01,0
730,330,"La Colonial Fabrica De Hilos SA",0
731,332,"SE PRINCIPAL",0
732,332,"SE CASA FUERZA",0
733,332,CO-ESU-03,0
734,332,CO-ESU-04,0
735,332,CO-ESU-06,0
736,318,Transformadores,0
737,319,Transformadores,0
738,319,"Grupo de Generación 01",0
739,319,"Grupo de Generación 04",0
740,319,"Grupo de Generación 02",0
741,319,"Grupo de Generación 03",0
742,320,Transformers,0
743,321,Transformer,0
744,332,PP-ESU-01,0
745,332,PP-ESU-02,0
746,323,"Presion de Aire",1
747,323,"Sisntesis de Amoniaco",1
748,323,"Area Electrólisis",1
749,323,"SE 11",1
750,323,"Area Administrativa",1
751,324,"SE PRINCIPAL",0
752,332,"SERV. AUXILIARES",0
753,332,CO-ESU-01,0
754,337,Transformadores,0
755,362,"Marcobre S.A.C. - Mina Justa",0
756,329,Transformadores,0
757,331,"C.H. La Virgen",0
758,364,"Casa Fuerza",0
759,364,"SE Llacuabamba",0
760,364,"SE Tayabamba",0
761,332,CO-ESU-02,0
762,332,"SE POZO BOMBA 2",0
763,332,"Lima Airport Partners",0
764,332,CO-ESU-05,0
765,332,"SE FRIO AEREO",0
766,332,"SE PLANTA TRATAMIENTO",0
767,332,"SE AVIANCA",0
768,332,"SE NUEVA SUR",0
769,332,"SE FLORES ESMERALDA",0
770,332,"SE ANTENA RADAR",0
771,332,"SE AERONAUTICA",0
772,332,"SE ADUANAS",0
773,332,"SE CISTERNA PLAYA",0
774,332,"SE LOTE 16",0
775,332,"SE MECANICA",0
776,332,"SE BIPOSTE N°02",0
777,332,"SE BIPOSTE N°01",0
778,333,Transformadores,0
779,333,"LUZ DEL SUR - SE Bujama",0
780,334,TRANSFORMERS,0
781,334,PPTR,0
782,335,Transformadores,0
783,336,Transformadores,0
784,364,"Cámara 39",0
785,364,Relaves,0
786,364,"NV 3220",0
787,338,Transformadores,0
788,339,Transformadores,0
789,340,Transformadores,0
790,341,Transformadores,0
791,342,PPTR,0
792,342,"LUZ DEL SUR - SE CHILCA",0
793,343,Transformadores,0
794,344,Transformers,0
795,345,Transformadores,0
796,346,Transformadores,0
797,347,Transformadores,0
798,348,Transformadores,0
799,349,Transformadores,0
800,350,Transformadores,0
801,351,Transformadores,0
802,351,"LUZ DEL SUR - San Bartolo",0
803,352,Transformadores,0
804,353,Transformadores,0
805,354,Transformadores,0
806,355,Transformadores,0
807,356,Transformadores,0
808,357,Transformadores,0
809,358,"C.H. SANTA TERESA",0
810,359,Transformadores,0
811,360,Transformadores,0
812,361,Transformadores,0
813,364,"Cámara 23",0
814,364,"San Vicente",0
815,364,Manganeso,0
816,364,Chilca,0
817,364,CC29,0
818,364,CC18,0
819,364,"Cabana Curva 5",0
820,364,Llacuabamba,0
821,363,"Discrete Automation & Motion D",0
822,364,Transformadores,0
823,364,Patrick,0
824,364,"Mantenimiento General",0
825,364,Curva,0
826,364,NV2450RB12,0
827,364,"Buenos Aires",0
828,364,NV2950RB11,0
829,364,"Casa Tapial",0
830,364,NV2570CC26,0
831,364,"NV3220 Principal Pique",0
832,364,CB16,0
833,365,TRANSFORMERS,0
834,367,Transformers,0
835,368,Molienda,0
836,368,"Sala 10",0
837,368,"Molino SAG",0
838,368,"AREA DE GRUAS",0
839,368,"Almacen Ransa",0
840,368,"SE Kingsmill",0
841,368,"Transformadores Stand by",0
842,368,"Rectificadores Toromocho",0
843,368,"Bomba GEHO",0
844,365,Transformadores,0
845,365,"Chancadora Secundaria",0
846,365,"Chancadora Primaria",0
847,365,"Truck Shop",0
848,365,"Sub Estación Principal T4.",0
849,365,"Planta CIC -TR103",0
850,365,"Nueva PLS Y POP -T102",0
